product_id,product_title,title_en,user_id,likes,dislikes,verification_status,recommend,title,comment,advantages,disadvantages
507493,تخم دایناسور جادویی مدل Growing Pet,TS,4889423,17,2,verified,not_recommended,چیز خاصی نیست،میتونست بهتر باشه,اگه حداقل شیش سانتی متر بزرگ تر میشد بعد منتظر گذاشتن بچه برای چهار روز خیلی خوب بود ولی خیلی کوچیکه اگه روی همین ایده بیشتر کار کنید خیلی بهتره و چیز جالبی میشد,"[""متاسفانه اینجا چیزی نمیتونم بنویسم""]","[""باید ۶ ساعت وایسی تا دربیاد و چهار روز بمونی تا چند سانتی متر بزرگتر شه""]"
564373,هدفون بی سیم مکس تاچ مدل HBS-950,AC,6864141,14,0,verified,recommended,هنزفری بسیارعالی,این هنزفری ازنظرکارایی عالیه وهیچ مشکلی ازنظرمن نداره.پشنهادخریدشوبهتون میدم.ولی بااین قیمت گزینهای بهتری هم میشه تهیه کرد.درضمن سیمهای هدفون این کالابوسیله یک کلیدجمع میشن.,"[""صدای خوب.باطری خوب.مکالمه خوب""]","[""نازکی سیم رابط.""]"
70324,کابل تبدیل USB به microUSB پرولینک مدل PB458 طول 1.5 متر,AC,1304065,1,0,verified,recommended,کیفیت عالی,"اولین چیزی که بلافاصله پس از باز کردن بسته بندی پر و پیمون پرولینک میبینید، کیفیت ساخت بالای محصوله. همچنین طراحیش ساده و شیکه._x000D_
این کابل هم که مخصوص USB3 هست معمولا هاردهای اکسترنتال و توی گوشی هاهم گلکسی نوت 3 ازین کابل استفاده میکنن. بازدهیشم عالیه. من کلا تمام محصولات پرولینک رو پیشنهاد میکنم.",,
296454,سرم مو دو فاز موپک مدل Blue حجم 200 میلی لیتر,PC,5376087,1,0,verified,recommended,یک سرم دو فاز خوب,من چن ماهی میشه این سرم دوفازو از دیجی کالا خریداری کردم و با اینکه مداوم ازش استفاده نکردم ولی تاثیر خوبی روی موها گذاشته،قبل از استفاده از این سرم بلند شدن موهام برام کابوس بود چون بخاطر هوای مرطوب محل زندگیمون ،موهام ب سرعت موج پیدا میکردو حالت دادنش کار بسیار سختی بود،اما بعد از استفاده کردن از این سرم دوفاز این مشکل بکلی حل شد،در کل راضیم ازش,"[""تاثیر سریع""]",
206135,ست هدیه کهن چرم مدل M24-1,FA,7446163,4,0,verified,\N,پیشنهاد نمیکنم,ساعتش افتضاح بود.همون موقع که خریدم بندش خراب بود و نمایندگی گارانتیش هم از طراحی اشتباه و جنس نامرغوب بند ساعت اطلاع داشت,,
570713,چراغ LED یو اس بی روموس مدل LXS-001,AC,1304065,0,1,verified,recommended,روموس,"همین الان دریافت کردم این محصول رو. کلا LED چیز خاصی نداره که بشه ازش انتقاد کرد ولی کیفیت ساخت اینی که من تحویل گرفتم کاری از شرکت معتبر Romoss نمیتونه باشه، چرا که محصولات دیگرشون مثل پاوربانک و کابل هاشون کیفیت ساختشون کاملا در نگاه اول مشخصه که خوبه. توی سایتشم چک کردم روموس اصن LED نمیزنه ظاهرا!_x000D_
ولی در کل این محصول حالا هر شرکتی که میزنه خوبه و نور و انعطاف پذیریش انصافا مورد پذیرشه...",,
564968,کرم دور چشم رفع پف جنتالین مدل Ultra Sensitive حجم 19 میلی لیتر,PC,2951308,2,0,verified,not_recommended,کرم پف چشم جنتالین,سلام من این کرمو یک ماهه دارم استفاده می کنم اصلاً تأثیری نداشته، بهتون پیشنهاد می کنم نگیرین,,
52753,شکم بند ورزشی تی اس طرح 2,TS,5376087,3,1,verified,no_idea,کار راه بندازه,نسبت ب هزینه ای ک براش میکنید کارتونو راه میندازه,,
341919,محافظ صفحه نمایش دستبند هوشمند شیائومی مدل Screen Guard مناسب برای Xiaomi Mi Band 2,AC,7095625,1,4,verified,recommended,محافظ صفحه,لیبل محافظ خوبی برای صفحه نمایش اسمارت واچتونه,"[""نصب راحت \r"",""فیکس صفحه ساعت\r"",""شفاف و براق""]","[""قیمتش زیاده""]"
340865,ست خودکار و خودنویس یوروپن مدل Milan,MA,4499436,0,0,verified,recommended,یک هدیه با کلاس,من قبلا خودم از خود نویس استفاده میکردم ولی هیچ کدوم به این اندازه خوب نبوده.من دنبال یه هدیه خوب برای مادر معلمم میخواستم که همه محو هدیه من بشن،وقتی مادم هدیه رو بار کرد بسیار خوشش اومد و همه غافل گیر شدن ،بعد از تولد از من پرسیدم که کجا خریدم.مدتی بعد هم برای استادم به عنوان هدیه گرفتم که خودش میگفت بهترین  مناسب ترین هدیه ای بود که گرفته،به هر حال من بسیاااااار ویشنهاد میکنم.برای افراد با شخصیت  عاااااااالیه,"[""زیبا-شیک-با کلاس- بی نظیر و خوش دست""]","[""ندارد""]"
222269,خودرو ام وی ام X22 اتوماتیک سال 1396,TC,3258715,5,0,verified,\N,ام وی ام x22,6 ماهه دارمش بر خلاف نظر دوستان سربالایی رو خیلی راحت میره بالا کولرش خیلی خوبه شتاب اولیش یخورده کمه ولی در اون حد نیست,,
347489,ست ابزار کودک مدل 1-6607,TS,5526960,0,0,verified,not_recommended,محصول,محصول بی کیفیتیه پشیمونم از خریدم,"[""نداره""]","[""فراوان""]"
403047,ست چاقوی 3 پارچه لاکی مدل LK-NK210,HW,6976292,5,0,verified,not_recommended,کیفیت پایین,اصلا ارزش خرید نداره و من خریدم دسته از تیغه جدا شد,,
165433,فلش مموری سونی مدل Micro Vault USM-W3 ظرفیت 128 گیگابایت,IT,6896002,3,6,verified,not_recommended,پیشنهاد نمیشود,سرعت انتقال به صفر میرسد.,,"[""سرعت افتضاحه \r"",""جنس بدنه خوب نیست ""]"
459064,ساعت هوشمند بی اس ان ال مدل A9,PA,6900193,13,12,verified,recommended,عالیییی,عالی بخرید من خودم دارم استفاده میکنم عالیه,,
65675,کیسه زباله خودرو ام پی,TC,6480548,3,0,verified,\N,عالی هست,وسیله مفید و ضروری. دو تا دارم.املا راضی,"[""کاربردی""]","[""ندارد""]"
640451,گیفت کارت 60 دلاری پلی استیشن نتورک آمریکا,AV,5383530,4,3,verified,\N,soheil,خوب نیست و ارزش خرید ندارع,,"[""بجای خرید گیف کارد دیسک بهترع\r"",""خیلی گرون ارزش خرید ندارع""]"
210325,ریمل حجم دهنده اسنس مدل forbidden Volume حجم 12 میلی لیتر,PC,4099677,9,1,verified,recommended,عالییی,"من همین الان به دستم رسید این ریمل و استفادش کردم_x000D_
راستش وقتی نظر هارو خوندم خیلی با شک خریدم_x000D_
ولی الان خیلییی راضیم از انتخابم_x000D_
اینقدر بلند میکنه که نگووو_x000D_
اگه مژه هارو یکم پر پشت تر هم میکرد بهتر بود ولی همینجوریم عالیه","[""خیلی بلند میکنه""]",
145815,دانگل بلوتوث USB اوریکو مدل BTA-408,AC,642889,3,3,verified,recommended,بدون مشکل,نظراتو خوندم به شک افتادم ولی کیفیت خوبی داره و راحت با ویندوز 10 ست شد,,
713790,تابلوی کاشی مدل یا علی ابن موسی الرضا طرح K001,HW,7874229,0,0,verified,\N,زیبایی,کار بسیار زیباییست,,
223295,ادو پرفیوم زنانه گرلن مدل Mon Guerlain حجم 100 میلی لیتر,PC,5059855,0,1,verified,\N,دارای رایجه شیرین ولی بسیار شیک با ماندگاری بالا,عاالی،اگر طرفدار بوهای شیرین هستید از خریدش پشیمون نمیشید,,
665764,کرم مرطوب کننده کامان مدل NORMAL حجم 75 میلی لیتر,PC,4099677,3,0,verified,recommended,خیلی خوبه,"این یکی از بهترین کرم های مرطوب کنندس_x000D_
البته من فقط برای دست  استفاده میکنم_x000D_
ولی حرف نداره_x000D_
زود هم جذب میشه و دست رو چرب نمیکنه ولی خیلی خوب مرطوب میکنه","[""اب رسانی بالا\r"",""جذب سریع\r"",""بوی فوق العاده""]","[""نداره""]"
116437,لنز نیکون مدل AF-S DX NIKKOR 55-200mm f/4-5.6G ED VR II,AV,5267109,3,0,verified,\N,nikoor 55-200,دوستان شارپنس این لنز با لنز محبوبه 18-140 برابره و هردو روی d5300 به ۱۱مگاپیکسل میرسن اگر قیمت رو در نظر بگیرین میبین این لنز خیلی به صرفه تره البته اگه از فوکال واید استفاده نمیکنید,,
586474,ادو پرفیوم مردانه دی الگانسیا مدل Vertical حجم 110 میلی لیتر,PC,6060698,3,1,verified,not_recommended,خیلی خوب نیست,متاسفانه اصلا ماندگاری وپخش بو نداره,"[""شیک و باکلاس \r"",""طراحی زیبا ""]","[""عدم پخش بو\r"",""ماندگاری کم ""]"
442719,گردنبند مانچو طرح فیروزه و حدید مدل sf560,FA,6224193,0,0,verified,not_recommended,ناراضی,من با نظر دوستانی که گفته بودن خیلی شیک و خوبه خریدم ولی در واقع گردنبند خیلی سنگین و زمختی هستش که تو عکس معلوم نمیشه و اصلا ازش راضی نیستم.,,
703630,شورت زنانه پیشگامان مدل SN5,FA,3961819,1,1,verified,not_recommended,,"با سلام_x000D_
واسه من اشتباه فرستادن_x000D_
یه مدل دیگست",,
356804,گوشی موبایل هوآوی مدل Mate 10 lite RNE-L21 دو سیم‌ کارت,MO,3019817,9,0,verified,recommended,به صرفه و کارآمد,کارآمدی های گوشی های گران قیمت سامسونگ را با قیمت مناسب تهیه میکنید,"[""سخت افزار خوب\r"",""قیمت مناسب\r"",""رابط کاربری خوب""]","[""کمی اسپیکرها ضعیف هستند""]"
506787,لپ تاپ 15 اینچی ایسوس مدل FX503VD - A,IT,7874275,12,4,verified,\N,عالی,من این لپتاپ را 2 هفته پیش خریدم البته نه از دیجیکالا این لپتاپ جای ssd جدا داره و لازم نیست هارد رو در بیارید و از گارانتی خارج نمیشه تموم بازی هارو با گرافیک اولترا اجرا می کنه پیشنهاد می کنم حتما بخرید,"[""cpu\r"",""graphic\r"",""ram ddr5""]","[""ssd""]"
81938,ادو تویلت مردانه مای مدل Concordia Fresh حجم 75 میلی لیتر,PC,6060698,5,11,verified,not_recommended,ماندگاری کم,متاسفانه اصلا ماندگاری وپخش بو نداره,"[""خوشبو \r"",""شیک""]","[""ماندگاری کم \r"",""پخش بو نداره ""]"
181451,گوشی موبایل سامسونگ مدل Galaxy J5 Prime SM-G570FD دو سیم‌ کارت,MO,7865339,8,0,verified,\N,نقدj5 prime,یک ساله که دارمش از همه لحاظ عالیه حتما بخرین,"[""مقاوم و پرسرعت\r"",""دوربین باکیفیت""]","[""گلس خمیده براش نیست""]"
183061,بیلچه سفری کینگ کمپ مدل KA6806,TS,1466796,0,0,verified,not_recommended,نمی ارزه,به نسبت قیمت ارزش خرید نداره...,,
323511,مچ بند هوشمند سامسونگ مدل Gear Fit 2 Pro Black,PA,4632106,2,4,verified,not_recommended,گارانتی ضعیف,من این ساعت رو ۸ ماه پیش خریدم که بعد از ۶ ماه خراب شد و بردم گارانتی ، بعد از یک ماه و نیم که درستش کردن و تحویل من دادن ، باید بگم یک ساعت  ارزانقیمت از این بهتر بود ، چون ساعتی که تحویل گرفتم حتی درست بسته نشده که آب توش نره و درزش باز مونده ، گارانتی میگه به آب نزن که آب توش نره ، و در حد یک ساعت معمولی میتونم استفاده کنم ، اگه همین پول رو میدادم یک ساعت معمولی میخریدم حداقل لازم نبود روز در میان بزنم به شارژ,"[""قشنگه""]","[""گارانتی مزخرف \r"",""َشارژ دهی پایین""]"
711556,خود تراش 6 تیغ مردانه مدل SXA5002,PC,6179183,4,2,verified,\N,دورکو6,این خودتراش با دورکو6پلاس کاملا یکی هست و فقط شامل یک سری یدک هست اما دورکو6پلاس که فعلا ناموجوده 2سری یدک داره..محصولات اصلاح دورکو فقط در دیجی بصورت کامل هست و تو فروشگاههای دیگه معمولا نیست واگه باشه یک الی دو مورد وجود داره,"[""کیفیت خوب...قیمت مناسب""]","[""ندارد""]"
609352,سرویس 6  تکه محافظ تخت کودک آفتاب آرت مدل G-01040397,HW,7701239,2,0,verified,recommended,کیفیت,واقعا زیبا و کیفیت خوبی داره و بر خلاف نظر دوستمون اصلا حجیم نیست و سایزش کاملا مناسب است,"[""بسیار زیبا و برعکس نظر دوست عزیزمون حجیم نیست و کاملا سایز مناسبی دارد""]",
331838,کرم پودر اسنس مدل Instant Matt شماره 10 حجم 30 میلی لیتر,PC,7809654,0,0,verified,recommended,خیلی خوبه,پوشش دهیش عالیه،رنگشم اگه به پوستتون بخوره خیلی نازه،زیرش باید پرایمر بزنم تا راحت پخش شه ولی نسبت به قیمتش عالیه عالیه ،حتی قیمتش دوبرابرم بشه باز اسنس و به بقیع برندا ترجیح میدم,,
511139,شارژر همراه آی واک مدل Chic5000 ظرفیت 5000 میلی آمپر ساعت,AC,7169298,0,2,verified,recommended,,امروز رسید دستم‌و تستش کردم خوب جواب دادا هم جنس کابلش خوب و مقاوم بود،,"[""سریع شارژ میکنه و خیلی خوش دست و با کیفیت ""]","[""باید استفاد کرد تا متوجه شی""]"
142062,هدفون فیلیپس مدل TX2,AC,5251764,1,0,verified,recommended,پیشنهاد میکنم,درود . حدود 6ماهی میشه که این هدفون رو خریدم و از خریدم راضی هستم. خیلی گشتم تا توی این رنج هدفونی که نسبت به قیمت کیفیت مطلوبی داشته باشه و انتخابم این شد. وگر نه هدفونهای به مراتب بهتر از این با قیمت بالاتر موجود بود .قبلش قصد داشتم وان مور  triple driver بگیرم که قیمتش بالا بود. به نسبت قیمت و خروجی صدایی که از هدفون میگیرد عالیه. فقط برای خروجی صدای با کیفیت و توانایی هدفون باید با یک پلیر لاسلس ست بشه تا متوجه کیفیت اون بشید. با گوشی موبایل و یا پی سی که کارت صدای مناسبی نداره نمیشه از تمام ظرفیت این هدفون و هدفونهای حرفه ای دیگه بهره برد. برای لذت بردن از موسیقی باید از مجموع پلیر مناسب برای پخش فایلهای غیر فشرده یا لاسلس و هدفون حرفه ای و فایل موسیقی غیر فشرده و با کیفیت استفاده کرد تا لذت موسیقی رو متوجه شد.,"[""کیفیت صدای عالی \r"",""کیفیت ساخت خوب و کابل تخت\r"",""محدوده فرکانس عالی""]",
641954,جارو برقی ام آر اس مدل 7001,HA,3311832,1,2,verified,\N,,نخررررررید.......,,"[""اتصالات ضعیف\r"",""لوله خورطومی کوتاه و بی کیفیت""]"
98410,نخ دندان جی یو ام مدل Expanding,PC,2721517,1,0,verified,\N,طیبه دهقان,سلام من این نخ دندون رو خونه مادرم استفاده کردم به اندازه ای خوب بود که تصمیم گرفتم علی رغم قیمت بالاش بخرم دندون های منم به هم چسبیده هستن اصلا لای دندونم گیر نکرد اتفاقا کار باهاش راحت بود من نخ دندم های زیادی خریدم ولی این برای من عالی بود,,
418583,چراغ آویز چشمه نور 3 شعله کد C2750/3H,TC,2906326,0,2,verified,not_recommended,چراغ آویز,"اون چیزی که به دست من رسید کاملا با تصویری که داخل سایت هست متفاوت بود._x000D_
لوستر درون عکس خیلی زیباست و اون صفحه ای که به سقف میچسبه کاملا برزنزی رنگ و لعاب داره ولی چیزی که من دریافت کردم هیچ گونه لعابی نداشت و فقط یه ورق فلزی بود.",,
410658,چاقو میوه خوری آرمان لند AL-476 مجموعه 12 تایی,HW,6860729,0,1,verified,recommended,عالی بود,بهترین کالا وبا کیفت عالی بود,"[""عالی بود ""]","[""هیچ""]"
81376,خود تراش ‏ژیلت مدل Blue 3 بسته 3 عددی,PC,4144833,7,1,verified,recommended,عالیه,بار اولی که از این تیغ خریدم باورم نمی شد که چه راحت ریش ضخیم من را می تراشید.بیشتر شگفت زده شدم وقتی که دیدم تا چند ماه دوام اورد.تیغ اصلی ساخت لهستان است و پشتش عربی هم نوشته شده....ضمنا صورت را مثل کف دست می کند صفر که سهله...,"[""دوام و تیز بودن باور نکردنی""]","[""ندارد""]"
548932,مجموعه ابزار یازده کاره کد 1291,TS,816022,0,1,verified,recommended,تا حدودی کاربردیه,"وسیله ی کوچک و بسیار خوش ساختیه سایزش از یه کارت عابر بانک خیلی کوچیکتره، خوبه که تو کیف هر کسی یه همچین چیزی برای روز مبادا باشه برای ما خانوما البته فک می کنم فقط در باز کنش مصرف داشته باشه _x000D_
عیب خیلی بزرگش اینه که لبه هاش خیلی تیزن و من هر بار می خوام از کاور درش بیارم نگرانم که لبه هاش دستمو نبرن","[""کیفیت ساخت بالا\r"",""جنس خوب\r"",""سایز کوچک""]","[""لبه های تیز ""]"
484287,ماسک مو بس مدل میدوپلا حجم 1000 میلی لیتر,PC,2721517,2,2,verified,\N,طیبه دهقان,من سالهاست از این ماسک استفاده می کنم ازش راضی ام جنس موهای من زبره و پف دار هستن اما این ماسک مو واقعا اونا رو نرم می کنه البته بعد از این که رطوبت موهام کمی رفت روغن نارگیل هم می زنم که این باعث میشه موهام خوش حالت تر بشن,,
516250,سرویس پخت و پز 9 پارچه دسینی مدل Viola-G-R1,HW,813240,0,0,verified,recommended,رضایت از محصول,"من این سرویس و برای خواهرم تو پیشنهاد ویژه گرفتم ، خخیلی خوب و با کیفیت هست و طراحی ساده و زیبایی داره من که عاشقش شدم و حتما برای خودم هم میگیرم_x000D_
ممنون از دیجی کالا","[""کیفیت بالا \r"",""طراحی زیبا\r"",""شست و شوی راحت\r"",""وزن سبک""]","[""ندارد""]"
554732,کیبورد مخصوص بازی مکانیکی رپو مدل V500 Alloy Version,IT,4418893,1,1,verified,\N,کیبورد مکانیکی خوب و ارزان,کیبورد خوبی هست و دارای کلید های مکانیکی از نوع cherry mx blue  است. ولی  اگر چراغ پس زمینه داشت بهتر بود. ولی از نظر عملکرد کیبورد بسیار خوبی است.,"[""داشتن کلید های مکانیکی cherry MX blue\r"",""نحوه ی اتصال از طریق usb""]","[""نداشتن صفحه ی شماره \r"",""نداشتن چراغ پس زمینه""]"
67692,دوربین دیجیتال نیکون مدل Coolpix P900,AV,6594785,18,2,verified,recommended,دوربینی بسیارکاربردی وباکیفیت بالاهست,یکی ازبهترین دوربینهایی هست که تاحال استفاده کردم...خیلی عالیه,"[""سوپرزوم بودن آن""]","[""  ""]"
175115,هدفون بی‌ سیم اپل مدل AirPods,AC,4559666,5,2,verified,\N,,بسیار عالیه و از استفاده ازش لذت‌ میبرید و از گوش هم نمیفته,"[""سبک\r"",""کیفیت بالا\r"",""نیفتادن از گوش\r"",""زمان شارژ کوتاه ""]","[""قیمت\r"",""ضد اب نبودن""]"
459710,غذای خشک خوکچه ویتاکرافت مدل کامل 1 کیلوگرم,TS,6895869,0,0,verified,recommended,عالی,من اینو برای خوکچه هام خریدم. البته خوکچه هام مدل کراکرش رو بیشتر دوست داشتن؛ ولی این هم عالی بود.فقط بعضی چیزاشو دوست نداشتن نمیخوردن.,,
561699,صفحه شطرنج  و تخته نرد گالری نفیس طرح خاتم مینیاتور  طول 50 سانتیمتر,MA,6153934,0,0,verified,\N,چاپ است,چاپ است چاپ است نه خاتمکاری,,"[""چاپ است""]"
539796,روغن تقویت ریش و سبیل مدل پرشیا بیرد کلاب حجم 30 میلی لیتر,PC,7219254,7,3,verified,\N,خیلی خوبه,خیلی خوبه  رشد ریش رو بالا میبره,,
254124,کابل تبدیل USB به لایتنینگ روموس مدل CB12n طول 1 متر,AC,4973968,1,2,verified,recommended,امیر شکوه,خیلی شیک و خوبه با قیمت مناسب البته گذینه های بهتر گرونتر هستش,"[""رنگ بندی خوب""]","[""سرعت کم شارژ""]"
268258,کولر گازی ال جی مدل Next Titan NT247SK3 24000,HA,7874576,8,1,verified,\N,شک نکن بخر,"سلام، من امروز این محصول رو نصب کردم البته از دیجی نگرفتم.. در رابطه با سرماش هرچی بگم کم هستش واقعا تا مغز استخون رو یخ میکنه.. من یک حال80 متری دارم که قشنگ یخچال میشه برای خوابها هم کولر جدا دارم.. خود گلدیران اما خیلی اذیت کرد تا نصاب فرستاد وقتی هم نفر اول اومد گفت کارش سخته من انجام نمیدم و رفت از طرف شرکت هم پیگیری کردم اصلا پاسخگو نبودن.. خودم نصاب ال جی پیدا کردم از آخر تا اومد و نصب کرد اما کارش عالی بود.. شستشو لوله ها،تست لوله، نیم ساعت وکیوم کردن لوله و نصب حرفه ای پنل و کندانسور همه رو انجام داد اما خب هزینه هرکدوم رو هم گرفت که200 تومن شد.. 10 سال ضمانت کمپرسور داره و 18 ماگارانتی کلی داره،در کل عالیه فقط منو واسه نصب گلدیران خیلی پیچوند در حدی که گفتن خودت برو نصب کن و گوشی رو روم قطع کرد.. اما خود جنس عالیه شک نکنید توی خریدش فقط یکم سر وکله زدن داره گلدیران همین.. مصرف برقش هم مطمئن باشید بزارید روی 25درجه میشه اندازه ی کولر آبی8000_x000D_
ویژگی های خوبشم پرتاب باد عالی، سرعت فن پنل قابل کنترل هستش، ظاهر پنل ساده و شیک هستش، صدای کمی داره مخصوصا اگر سرعت فن رو روی پایین ترین درجه بزاری و...","[""سرمای عالی""]",
264890,پردازنده مرکزی ای ام دی مدل Ryzen 7 1800X,IT,6256193,3,0,verified,\N,عالی مقایسش نکنید با اینتل,"یه مقایسه عادی:_x000D_
من ۱۸سال از amd athlon ll استفاده کردم جالبه تو این ۱۸ سال فقط رو حالت اورکلاکینگ بوده و فقط ۴۱ درجه دماش بوده _x000D_
بنظرتون اگه intel بود دوام میاورد؟؟؟_x000D_
نه هرگز نمیشه اینتلو با amd مقایسه کرد چه تو بازدهی حرارتی چه هرتزی _x000D_
قیمت مناسب نسبت به اینتل مثل سری i7 که ضعیف تر هم هست و بقیه مدل ها_x000D_
شک نکنید بخریدش با ضمانت مادام العمر","[""حرارت تولیدی بسیار پایین\r"",""سریع در هر حالت \r"",""کم نمیاره در برابر اورکلاکینگ \r"",""بسیار جون سخت""]","[""هیچی ندیدم ازش تا الان ""]"
56374,ادو تویلت مردانه آدیداس Pure Game حجم 100ml,PC,3337079,0,0,verified,recommended,نسبت به قیمت، عالی !,"نسبت به قیمت، تمامی موارد ترکیب بو، ماندگاری (حدود 4 ساعت) ، استفاده، نوع محلول و همه موارد مناسب است. _x000D_
البته باید توجه کنید بو تا حدودی سلیقه ای است ولی این ادوتولیت به خاطر داشتن اسطوخودوس ترکیب بویی فوق العاده ای داره.","[""ترکیب بوی گیاهی\r"",""بوی اسطوخودوس\r"",""ماندگاری مناسب نسبت به قیمت\r"",""قیمت مناسب\r"",""استفاده آسان""]","[""ندارد""]"
484350,پنکه همراه پی-نت مدل P.710,IT,717775,2,1,verified,recommended,...خوب,من دوتا خریدم .این یکی فرق میکرد,"[""عالی""]",
389855,وارمر پی تی سی مدل 3048,HW,5233261,3,0,verified,recommended,خیلی راضی هستم,خیلی راضیم هم قشنگه و هم جنسش عالیه,,
339373,سرویس پخت و پز 21 پارچه عروس مدل victoria,HW,5826746,1,0,verified,recommended,فوق العاده بود,"واقعا از خریدم راضی ام_x000D_
عاشق رنگ سبز بودم که توی پیشنهاد شگفت انگیز خریدمش_x000D_
بسیار عالی زیبا و با کیفیت.عالی برای جهاز _x000D_
ممنون از دی جی کالا بابت همه چی مخصوصا ارسال سریع و به موقع و برخورد عالی مامور ارسال","[""تمامی اندازه های مورد نیاز زندگی رو داره ""]",
55072,گیتار کلاسیک یاماها مدل C40,MA,7781607,4,1,verified,\N,یاماها c40,سلام به همه ، من این گیتار رو ۲ ماهه خریدم و گیتار خوبیه ، نسبت به برند های متفرقه مثل بست فان و والنسیا واقعا با کیفیت تره و گول برند های متقرقه رو نخورید این گیتار فقط کمی صداش کمه که  فرد هنر اموز رو ازار نمیده چون داره اموزش میبینه، اگه خواستین سیم های گیتار عوض کنین پیشنهاد من لابلای ۹۰۰b هستش هم قیمت مناسبی دارن هم خوش دست و خوش صدا هستند . کلا خرید این گیتار رو پیشنهاد می کنم.,"[""طراحي زيبا و خوشرنگ \r"",""نسبت به مارك هاي متفرقه خوش دست تره""]","[""صداي كمي كم است ""]"
405953,چراغ قوه آویز  مدل 5W,TS,3337079,2,1,verified,recommended,نور مناسب,این محصول به طور کلی اشکال چشم گیری ندارد. اگر سیم کمی بلندتر بود و محل آویز کمی قوی تر بود محصول بی نظیر در شرایطی که به برق دسترسی ندارید میشد. یکی از ویژگی های خوب اون اینه که امروزه همگی به گوشی و پاوربانک دسترسی داریم و این لامپ با استفاده از این وسایل هم کار می کنه.,"[""نور مناسب\r"",""امکان اتصال به گوشی\r"",""امکان اتصال به پاوربانک\r"",""مصرف پایین""]","[""محل آویز کمی ضعیف\r"",""سیم کمی کوتاه""]"
61304,کوله پشتی لپ تاپ ریوا کیس مدل 7560 مناسب برای لپ تاپ 15.6 اینچی,AC,1067268,0,0,verified,\N,کیف ریواکیس,من این کیف رو با یک اکانت دیگه خریداری کردم و الان حدود دوسالی میشه از به طور مدام استفاده میکنم کیفیت خوبی داره اما بعد از یه مدت چسب پارچه ای نگهدارنده لپ تاپ دچار مشکل شد که معمولا توی این مدت طبیعی هست و بنظرم توی پیشنهاد ویژه خریدش واقعا عقلانی و به صرفه هست,"[""دوخت عالی\r"",""طراحی S ماننده بند های کوله\r"",""داشتن مکانی برای تبلت\r"",""پشتی نرم کوله""]","[""فعلا بعد از دو سال هیچ""]"
98682,مجموعه چکش 16 کاره به همراه کیف,TS,3337079,1,1,verified,recommended,کاربردی,اگر اهل کوه و پیکنیک هستید واقعا کاربردی هست. داشتنش در ماشین هم به عنوان یک ابزار چند منظوره به درد خود من خورده. در کل وسیله ای مفیدی است. به خاطر چکش کمی وزنش بالاست ولی ایرادی خاصی ندارد.,"[""چکش\r"",""مقاومت بالا\r"",""داشتن سری ایمنی بر روی تبر\r"",""انبر دست بزرگ\r"",""تبر کاربردی""]","[""سفت بودن انبر دست\r"",""کمی نامناسب بودن کاربرد پیچ گوشتی دو سو\r"",""وزن به نسبت زیاد""]"
577293,تی شرت سه بعدی مردانه آلما مدل 1001,FA,2430315,3,0,verified,\N,حتما پیشنهاد میکنم,واقعا عالیه جزء بهترین خریدام بوده,"[""کیفیت پارچه و چاپ عالی""]","[""هیچی""]"
356804,گوشی موبایل هوآوی مدل Mate 10 lite RNE-L21 دو سیم‌ کارت,MO,6113887,9,0,verified,\N,برسی گوشی میت 10 لایت,"سلام_x000D_
گوشی خوبی به نظر من نسبت به رقبا ش خیلی بهتره_x000D_
اگر میخواید بخرید شک نکنید","[""سبکی\r"",""دوربین خوب\r"",""حافظه داخلی زیاد\r"",""باتری خوب""]","[""دمای بالا""]"
400452,مجموعه 26 عددی پیچ گوشتی و سری پیچ گوشتی ام پی تی مدل MHA01008,TC,2839200,1,0,verified,no_idea,کیفیت نه چندان خوب,این کالا رو هفته پیش از دیجی گرفتم. کیفیت بالایی نداره ولی در حد کارهای خانگی خوبه,,
469044,اسپری ضد حریق فایر استاپ مدل F1-25 حجم 1 لیتر,TC,3337079,1,1,verified,recommended,نیاز هر خانه,به نسبت یک کپسول آتش نشانی هم وزن خودش کوچک تر، خوش دست تر و کاربری آسان تری داره ولی برای ماشین مناسب نیست. البته ایراد نمیشه گفت چون کاربریش برای ماشین طراحی نشده ولی صرفا جهت اطلاع گفتم.,"[""کوچکی\r"",""استفاده آسان\r"",""سرعت بالا\r"",""مناسب برای همراهی در سفر""]","[""عدم شارژ مجدد\r"",""عدم استفاده در ماشین""]"
347489,ست ابزار کودک مدل 1-6607,TS,7840355,2,0,verified,recommended,عالی,نسبت به قیمتش کیفیتش عالی هستش. اینکه دریلش حرکت میکنه ولی احتیاج به باطری نداره عالی هستش. و اینکه هم دریل میشه هم پیچ گوشتی شارژی و اینکه سری پیچ گوشتی ساده اون به حالت دو سو و چهار سو تغییر میکنه.,,
